OP,A1,A2,A3,A4,A5 
+,6607,664,5316,9923,9218
-,706,0,0,0,0
+,3888,4946,5518,5974,4035
+,7724,556,9284,6990,7075
-,5309,0,0,0,0
+,9808,3452,2984,744,5820
+,9873,8758,8984,725,7315
-,6152,0,0,0,0
+,6260,3837,6031,2143,6811
-,6847,0,0,0,0
+,6064,7044,1880,6641,5054
-,2245,0,0,0,0
-,1346,0,0,0,0
+,9955,9887,4068,808,2479
+,3217,7188,6319,167,3893
+,3027,8729,7142,6999,3960
-,914,0,0,0,0
-,3988,0,0,0,0
-,1932,0,0,0,0
-,5234,0,0,0,0
-,7464,0,0,0,0
+,4414,2461,211,1805,655
-,964,0,0,0,0
+,2307,1578,2718,6973,6364
+,197,2284,1381,7172,6160
+,7218,9379,651,8924,3869
-,4482,0,0,0,0
+,2285,6032,5901,7490,431
-,7677,0,0,0,0
-,4350,0,0,0,0
-,982,0,0,0,0
-,184,0,0,0,0
-,7408,0,0,0,0
-,2903,0,0,0,0
+,3854,8833,4610,7119,8696
-,7538,0,0,0,0
+,3788,1158,9325,1246,923
+,8405,8432,8695,1403,2950
-,5763,0,0,0,0
+,9489,3729,2710,459,3513
+,841,8895,4233,5695,5910
-,70,0,0,0,0
-,2015,0,0,0,0
-,3640,0,0,0,0
+,7548,2531,233,6208,9605
+,1680,9346,5020,9288,1974
+,6217,5667,5619,5333,9272
+,9433,1201,1578,2336,4431
-,3259,0,0,0,0
+,9609,3044,861,6585,1715
+,8391,3892,6545,4295,5364
+,9220,7685,1477,8417,4284
+,1478,650,9033,1441,3085
-,7924,0,0,0,0
-,849,0,0,0,0
+,6087,4792,5686,3793,1891
+,850,201,3420,9317,5432
-,1787,0,0,0,0
+,6532,9867,8939,9291,1241
-,6362,0,0,0,0
-,2,0,0,0,0
+,5221,7707,1560,4495,3539
+,5388,811,9897,7057,2155
-,4625,0,0,0,0
+,8027,7314,227,6922,2352
+,7326,5008,637,1467,461
+,2579,733,3992,5358,8447
+,6139,7375,4563,5203,908
+,1319,4133,290,7880,7885
-,5408,0,0,0,0
+,3642,6186,9898,1554,4226
-,1276,0,0,0,0
-,7734,0,0,0,0
+,6019,5397,9997,7376,7716
+,4597,272,7645,2368,6595
+,5680,5157,4926,2393,645
-,2509,0,0,0,0
+,1642,6522,486,9563,7591
+,234,7660,5027,173,4749
-,5168,0,0,0,0
-,2045,0,0,0,0
-,5575,0,0,0,0
+,583,8700,6918,3406,1909
-,3437,0,0,0,0
-,5052,0,0,0,0
-,1816,0,0,0,0
-,3541,0,0,0,0
-,5384,0,0,0,0
-,3879,0,0,0,0
+,8886,4319,6294,7470,656
+,8194,5712,2586,1884,8719
+,7621,9699,1457,3420,2483
-,6963,0,0,0,0
-,3931,0,0,0,0
+,4531,9354,2663,2866,6590
-,3611,0,0,0,0
+,9232,3269,9936,5012,227
-,5566,0,0,0,0
-,7130,0,0,0,0
+,2076,85,8006,9436,4620
+,6911,1198,3446,7564,4819
-,2118,0,0,0,0
-,7218,0,0,0,0
+,9951,1569,7998,2250,9599
+,877,6971,2510,219,687
+,9346,1800,9182,2281,8374
-,6143,0,0,0,0
-,7212,0,0,0,0
+,3012,1878,8556,1819,6547
-,6342,0,0,0,0
-,3863,0,0,0,0
+,2882,7957,3574,9859,3803
+,4688,6914,8842,7351,505
-,2477,0,0,0,0
+,9937,5338,3321,3464,2116
-,5570,0,0,0,0
-,7809,0,0,0,0
+,5487,160,7815,4207,9997
-,7600,0,0,0,0
-,4188,0,0,0,0
+,7454,6752,9487,8943,5854
+,2373,7782,3339,7431,1460
+,4258,6385,9175,3046,1856
+,6355,4411,2564,1702,8935
+,8182,8024,2544,177,5239
-,7855,0,0,0,0
+,1807,9980,4202,3084,469
+,476,4399,2667,4006,1142
+,376,3223,5014,915,3023
+,9801,2654,5637,7616,5206
-,6414,0,0,0,0
-,6812,0,0,0,0
-,3922,0,0,0,0
-,3293,0,0,0,0
-,5757,0,0,0,0
+,7753,8405,9899,6204,1713
+,4700,7007,8233,7981,8883
+,8847,6436,1689,9818,2682
-,5600,0,0,0,0
+,9471,7921,7963,5560,5312
+,1230,8913,1504,1549,9363
-,2932,0,0,0,0
+,7957,9097,4011,1829,992
-,3392,0,0,0,0
+,8971,6875,8730,7024,813
-,4794,0,0,0,0
-,1618,0,0,0,0
+,8063,947,5652,6391,1813
+,6987,2647,657,1797,6332
+,3032,8800,3098,6471,2097
+,8839,3697,4275,8977,5316
-,1909,0,0,0,0
+,9180,2413,9372,3365,3135
+,4859,8025,7047,4386,3088
+,8178,42,3345,8933,6363
+,2517,7293,987,2859,3505
+,2039,5284,1371,6455,4434
+,695,9249,8161,5554,3000
-,5655,0,0,0,0
-,7375,0,0,0,0
-,5679,0,0,0,0
+,4994,5635,9182,1226,9677
-,5900,0,0,0,0
-,4138,0,0,0,0
+,1127,1742,7461,6897,2510
-,6015,0,0,0,0
-,5655,0,0,0,0
+,8019,7354,5750,6872,2190
-,5841,0,0,0,0
-,5662,0,0,0,0
-,2245,0,0,0,0
-,4055,0,0,0,0
+,7152,96,7854,3401,2878
+,5624,2183,1477,563,3782
+,4628,1951,9971,7305,7383
+,3952,1120,8581,3347,8810
+,8090,5564,8500,2231,1173
+,2748,5302,4209,5347,5725
-,5344,0,0,0,0
+,3236,6344,4977,1310,3893
-,6813,0,0,0,0
-,1755,0,0,0,0
-,583,0,0,0,0
-,6348,0,0,0,0
-,981,0,0,0,0
+,9376,9135,5076,4563,820
-,1623,0,0,0,0
+,8385,8583,2184,3381,4635
+,4502,4243,5124,9162,5473
-,769,0,0,0,0
+,3536,3822,808,9465,8962
-,5660,0,0,0,0
+,7357,506,7440,5517,3737
+,7265,2198,4584,3522,8587
-,5146,0,0,0,0
+,5764,3401,8612,9539,5215
+,1124,1153,3011,2398,6670
-,6166,0,0,0,0
+,5134,8450,1915,5034,2597
-,2091,0,0,0,0
-,6606,0,0,0,0
+,6667,8259,4906,996,7888
+,4878,4465,1003,6894,2968
+,2880,4161,989,7970,3309
+,2693,2658,587,6296,8154
+,6001,5940,7240,460,9579
-,7832,0,0,0,0
-,2096,0,0,0,0
-,1848,0,0,0,0
+,8267,1207,816,2798,3942
+,2379,4541,9223,8731,6689
-,384,0,0,0,0
+,4691,8744,4915,1071,6021
+,416,6024,1126,5922,1507
+,3042,6636,588,8714,8553
+,380,4920,5311,825,1699
+,4975,8121,1862,6530,76
+,5600,9062,7421,5118,9347
-,6760,0,0,0,0
+,5846,4411,422,8050,1621
-,961,0,0,0,0
+,1015,167,4125,6022,9436
+,2346,8753,9886,1351,349
+,8059,1434,2885,5767,850
-,1950,0,0,0,0
-,1556,0,0,0,0
+,8323,8400,4917,2541,7526
-,1003,0,0,0,0
-,6758,0,0,0,0
+,9872,4130,1461,7465,6965
-,2870,0,0,0,0
-,1883,0,0,0,0
-,5779,0,0,0,0
+,8605,6827,814,9986,9004
+,5775,4691,2009,7061,7143
+,2503,4265,3615,4222,729
-,932,0,0,0,0
+,6100,8588,9692,4151,6719
+,428,86,3216,7064,8908
-,4742,0,0,0,0
+,4481,8080,9609,8905,9210
-,2221,0,0,0,0
-,7686,0,0,0,0
-,4692,0,0,0,0
-,6781,0,0,0,0
-,7240,0,0,0,0
+,7351,4366,6745,7901,5276
-,4865,0,0,0,0
+,6125,52,8470,7802,5300
+,4600,9064,9010,1882,2688
-,2122,0,0,0,0
+,9395,4690,3832,5505,4924
-,7147,0,0,0,0
+,5215,8487,1472,3487,3100
+,586,7578,4141,2703,9697
+,7157,8697,7485,472,1751
-,3272,0,0,0,0
+,5118,5262,4599,4933,9557
+,7149,6379,7971,1364,7798
-,7954,0,0,0,0
-,313,0,0,0,0
+,8183,7719,6987,5264,6352
+,9206,1813,2691,241,4059
+,5501,7081,1050,7797,5201
+,494,4916,7133,5046,2148
+,6414,5249,1490,9331,9871
-,7482,0,0,0,0
-,2151,0,0,0,0
-,7058,0,0,0,0
+,3142,2445,6028,7693,5230
-,5396,0,0,0,0
+,9880,4204,4728,4757,6604
-,6679,0,0,0,0
-,1246,0,0,0,0
-,6393,0,0,0,0
-,813,0,0,0,0
+,6130,1027,3432,6592,8606
-,6335,0,0,0,0
+,5936,8246,9561,3638,5281
-,226,0,0,0,0
+,6278,1324,9156,9545,7816
-,1831,0,0,0,0
+,7425,9058,2691,6629,4061
-,2968,0,0,0,0
-,6933,0,0,0,0
+,970,6580,6196,9392,2011
-,6194,0,0,0,0
+,8167,9108,4957,9681,660
+,6739,4720,2619,7409,4362
+,6089,959,8353,7160,9888
+,1261,213,741,4971,6223
-,5007,0,0,0,0
+,5381,5478,2464,4194,5191
-,6223,0,0,0,0
-,4874,0,0,0,0
+,1972,4112,3350,5355,2838
-,4590,0,0,0,0
-,2012,0,0,0,0
+,9548,4812,1156,1130,4234
+,108,3467,1236,7313,9217
+,2710,5345,3858,2215,5893
-,5803,0,0,0,0
-,2205,0,0,0,0
-,3657,0,0,0,0
+,3414,8558,5557,2605,5780
+,932,7760,1277,4078,7890
-,6455,0,0,0,0
+,775,6347,1213,7805,6632
+,4884,2146,8380,3394,332
-,5713,0,0,0,0
-,4909,0,0,0,0
+,1961,645,3374,3424,3337
-,7880,0,0,0,0
-,5144,0,0,0,0
+,1891,1889,1210,6604,9627
-,3782,0,0,0,0
+,9768,5595,3552,4914,3562
+,5193,7521,5619,6049,5121
+,409,3770,5719,3578,8782
-,507,0,0,0,0
+,3418,6507,5232,3294,6873
-,7165,0,0,0,0
-,5060,0,0,0,0
-,1899,0,0,0,0
-,4455,0,0,0,0
-,2173,0,0,0,0
+,6055,3860,7888,7848,8080
-,4112,0,0,0,0
+,6346,5493,5892,6438,4439
+,8336,2817,8875,7794,1768
-,7227,0,0,0,0
+,5672,3144,5754,5217,2410
-,1153,0,0,0,0
-,2782,0,0,0,0
-,3352,0,0,0,0
+,7405,9766,7743,9651,6825
+,1251,6661,8114,9801,895
+,2367,6552,8135,4810,6304
+,2578,4839,6475,3286,3383
+,7341,7663,5632,5297,718
+,4098,8714,648,3565,8546
+,2900,4154,9161,8250,3243
-,1657,0,0,0,0
-,3007,0,0,0,0
-,6831,0,0,0,0
-,846,0,0,0,0
-,1791,0,0,0,0
+,5441,3541,6383,8810,9620
+,4562,6572,3109,4038,5159
+,5236,4022,1997,1990,583
+,3655,7059,9621,9424,458
-,6667,0,0,0,0
+,3257,287,1809,8801,9808
+,464,9998,9430,7034,3387
+,2965,7362,426,9369,7187
-,7275,0,0,0,0
+,4340,8698,3052,7373,3722
+,9754,4399,7448,7675,8740
+,5509,5342,7748,4891,3465
-,6686,0,0,0,0
-,5672,0,0,0,0
-,1112,0,0,0,0
+,9422,7220,9930,7416,2689
-,4871,0,0,0,0
+,2750,1126,8761,541,1989
+,1219,9340,5425,1002,2441
-,3062,0,0,0,0
+,9114,4321,9467,3729,1625
-,7540,0,0,0,0
+,7476,4426,2494,3929,2940
-,5516,0,0,0,0
+,7903,6504,9061,5349,3781
+,7407,1889,3852,239,1955
-,1934,0,0,0,0
-,587,0,0,0,0
-,6700,0,0,0,0
+,5087,2163,8789,6624,1542
-,1861,0,0,0,0
+,5437,7981,1830,8999,5204
+,2027,7234,6113,7575,5356
-,7864,0,0,0,0
-,3229,0,0,0,0
+,3152,7764,9518,9233,6689
-,882,0,0,0,0
-,6375,0,0,0,0
+,1879,2462,2387,1602,9013
-,2460,0,0,0,0
+,4648,2922,4986,8938,4889
-,838,0,0,0,0
-,6357,0,0,0,0
+,4031,6010,1489,6186,3278
+,8494,4905,9334,4634,9447
-,3476,0,0,0,0
-,651,0,0,0,0
+,9158,6831,3073,3737,7601
-,4586,0,0,0,0
+,8927,7714,560,5404,9146
-,4885,0,0,0,0
-,5831,0,0,0,0
-,7576,0,0,0,0
-,1939,0,0,0,0
-,1183,0,0,0,0
-,3012,0,0,0,0
+,8653,205,7941,7450,7454
-,951,0,0,0,0
-,7008,0,0,0,0
+,1106,8360,715,3084,5696
-,6278,0,0,0,0
-,2570,0,0,0,0
-,2587,0,0,0,0
+,1461,690,7528,476,9349
-,1101,0,0,0,0
+,3234,8446,4778,9319,5914
-,6057,0,0,0,0
-,85,0,0,0,0
+,8867,7559,9003,3534,5845
-,1287,0,0,0,0
+,4737,6073,5329,7291,2945
-,4128,0,0,0,0
+,8022,9433,3463,37,372
-,1201,0,0,0,0
+,6270,1771,9840,4247,5900
+,577,6932,1785,6546,9328
-,5049,0,0,0,0
+,9863,9536,5016,519,2298
-,6574,0,0,0,0
+,5953,3544,1690,9387,5471
+,9605,2655,9161,1231,7337
-,5601,0,0,0,0
-,2600,0,0,0,0
-,1494,0,0,0,0
+,3772,3188,2508,7611,5368
-,5989,0,0,0,0
-,5166,0,0,0,0
-,3871,0,0,0,0
+,4156,1986,7934,9116,2665
+,6442,6419,4235,6419,6397
-,1187,0,0,0,0
+,6273,1512,5835,83,2259
+,1798,7435,1700,8189,8980
-,1346,0,0,0,0
+,7689,8877,4738,1939,8955
+,5211,8808,2888,995,4047
+,7301,1371,6965,347,9715
-,1149,0,0,0,0
-,5597,0,0,0,0
-,2032,0,0,0,0
+,3639,4384,2974,8636,6565
-,3490,0,0,0,0
+,2872,4427,2928,9293,9705
+,9892,3913,3010,5875,7197
-,1971,0,0,0,0
-,2072,0,0,0,0
-,3361,0,0,0,0
+,2758,122,6101,8385,3058
+,2116,8906,3895,2600,9700
+,7375,7623,4803,8971,7753
-,6210,0,0,0,0
+,3336,3534,3787,3980,6289
+,8784,3904,2164,735,4627
-,6960,0,0,0,0
-,949,0,0,0,0
+,6764,7959,7792,7023,5172
+,6646,3970,680,2889,6616
-,6657,0,0,0,0
-,1624,0,0,0,0
+,4965,4685,2214,4944,9630
-,4009,0,0,0,0
+,9781,9069,5810,8079,4592
-,1460,0,0,0,0
-,839,0,0,0,0
+,1762,2607,8702,3136,6265
-,3748,0,0,0,0
-,5206,0,0,0,0
+,7104,3864,684,7025,8209
-,2954,0,0,0,0
+,8455,9340,4169,8745,8070
+,3341,7034,7673,8202,4895
+,4960,1258,2749,961,2881
-,4766,0,0,0,0
-,6687,0,0,0,0
+,7399,2252,5957,9885,2824
+,5758,3474,6866,935,7370
-,4573,0,0,0,0
-,7930,0,0,0,0
+,708,8212,3200,522,835
+,9456,2002,8531,9469,8127
-,3771,0,0,0,0
-,4765,0,0,0,0
-,2713,0,0,0,0
+,1936,8952,1933,6346,7211
-,272,0,0,0,0
-,7662,0,0,0,0
+,6025,7216,523,2623,872
+,3841,4938,5004,6606,8622
+,6837,7387,3343,5794,6311
+,6495,1354,9408,6705,3138
-,4481,0,0,0,0
-,2336,0,0,0,0
-,4029,0,0,0,0
+,7614,6899,5137,8631,7066
+,345,1896,6264,8038,7230
-,4248,0,0,0,0
+,2554,6271,1686,146,7572
+,6717,1157,1213,3971,9756
-,1095,0,0,0,0
+,1863,1231,2763,7605,9857
-,5874,0,0,0,0
-,5938,0,0,0,0
-,479,0,0,0,0
-,7941,0,0,0,0
+,4084,9788,9257,9305,5662
+,1606,2413,1124,2757,9714
+,7330,1966,3059,6011,2880
+,4063,7280,7190,7657,4544
+,9239,1763,6590,3376,6939
-,4186,0,0,0,0
+,2699,9851,8171,2294,5676
+,7673,5418,6734,6289,1162
+,7225,4712,3516,3543,9904
+,1966,6975,7434,8823,638
-,6915,0,0,0,0
-,6,0,0,0,0
+,8052,4219,4104,4368,7513
+,9932,7367,8035,2917,1109
+,4813,35,2442,1120,9523
-,3484,0,0,0,0
+,4898,3382,9366,9207,3107
+,3409,9223,1658,7718,756
-,554,0,0,0,0
+,1554,8305,6636,8929,6192
-,3638,0,0,0,0
+,4680,6190,2360,4317,4093
+,960,8431,2783,1682,1384
+,2389,2901,8042,8761,9883
+,46,2584,3622,9097,2892
-,4511,0,0,0,0
+,5040,5795,1515,8597,9448
+,8573,8916,7560,1879,4290
-,2347,0,0,0,0
-,106,0,0,0,0
-,7191,0,0,0,0
+,5295,1489,5712,9358,6714
-,7664,0,0,0,0
+,2694,9356,8738,2740,3302
+,6748,2511,2670,8401,2654
+,6018,6194,1196,5721,4430
+,2846,5632,175,801,1432
+,1502,4273,4667,5085,3199
-,7583,0,0,0,0
+,4814,3926,3173,3200,7425
-,7804,0,0,0,0
-,5722,0,0,0,0
-,1186,0,0,0,0
+,6043,5668,9780,7285,8264
+,5880,4871,1154,2845,3369
-,7466,0,0,0,0
-,2938,0,0,0,0
+,9018,6381,6557,6933,8151
+,1703,2343,4976,162,8124
+,9929,1538,8149,5107,2595
-,607,0,0,0,0
+,9445,3565,230,2841,2362
+,1950,1235,3143,4972,6292
-,3799,0,0,0,0
-,2378,0,0,0,0
-,3005,0,0,0,0
-,2346,0,0,0,0
-,4486,0,0,0,0
-,2004,0,0,0,0
-,4074,0,0,0,0
+,383,9214,7665,3332,9387
+,5675,7467,2938,5469,3086
+,3155,6618,5992,8572,9332
-,5078,0,0,0,0
-,5536,0,0,0,0
+,6730,7297,8010,6957,8787
+,8051,3434,8611,6198,5967
+,4061,5074,8951,5084,250
-,1246,0,0,0,0
-,5047,0,0,0,0
-,4163,0,0,0,0
+,9805,8858,7395,7537,6790
+,6849,6825,2698,6656,5079
+,5391,5047,8529,7243,362
+,4687,1646,1564,370,8884
+,6555,5715,3590,178,7223
+,6806,2383,4140,4695,889
+,5120,7928,1842,5416,7840
+,4576,5972,2311,4468,5058
+,5262,5893,7875,4121,6496
-,2404,0,0,0,0
+,1575,5379,2421,2512,5764
+,7739,7325,4741,755,6061
+,151,8364,9456,7846,6715
+,1716,8328,2146,427,5560
+,5520,7887,8030,9988,3735
-,3982,0,0,0,0
-,3227,0,0,0,0
+,5879,6302,4467,945,6447
+,8380,6498,2896,9099,8500
+,8418,667,3419,7954,3663
+,28,3594,2492,3202,9087
+,7603,5665,3157,7934,574
-,2006,0,0,0,0
-,1019,0,0,0,0
-,6186,0,0,0,0
+,6988,8620,5017,3303,6198
+,3100,4295,2052,4123,8518
-,7721,0,0,0,0
-,2149,0,0,0,0
+,8802,2101,5905,8895,9819
+,9956,969,1338,3173,4069
-,2666,0,0,0,0
+,2141,5772,2995,503,8010
+,9912,995,2350,798,9712
+,8787,1810,4718,8439,3826
-,5947,0,0,0,0
+,8121,1465,9819,4888,4512
+,1858,3732,8218,3873,9784
-,337,0,0,0,0
-,4379,0,0,0,0
+,6344,6515,1402,6250,8184
+,3846,3928,5370,7614,4323
-,2854,0,0,0,0
+,2147,5543,3342,1390,7660
+,3,6776,3147,9872,2291
-,2694,0,0,0,0
+,198,2439,3034,1959,7401
+,6248,8086,7009,3483,2254
+,7197,9677,1950,9237,5256
-,932,0,0,0,0
-,6662,0,0,0,0
-,3962,0,0,0,0
+,6445,6297,8901,2356,8392
+,8117,8013,7721,7436,8179
+,6154,9217,7098,8431,6278
-,5021,0,0,0,0
+,7124,3371,9947,1241,8134
-,4021,0,0,0,0
+,3680,1811,4726,5626,4889
+,5323,1948,281,9193,4500
+,2615,7572,5833,3311,1277
-,1585,0,0,0,0
-,3518,0,0,0,0
-,2889,0,0,0,0
+,9957,5434,4077,3913,3132
+,5135,5254,1165,4747,2582
-,2312,0,0,0,0
-,2511,0,0,0,0
-,1490,0,0,0,0
+,7939,5272,7231,4311,2518
-,3732,0,0,0,0
+,7787,1686,3507,7959,6653
+,5163,3917,6299,3491,169
-,158,0,0,0,0
-,749,0,0,0,0
+,4064,5399,6104,3532,5724
-,6749,0,0,0,0
-,2564,0,0,0,0
+,1029,9952,7296,2647,190
-,5101,0,0,0,0
+,6034,188,6752,2688,5841
-,2387,0,0,0,0
-,3628,0,0,0,0
-,7873,0,0,0,0
+,4788,9568,2882,362,570
+,7905,3545,1534,474,796
+,6350,7522,2913,9329,4330
+,6860,7392,1002,9063,5642
+,7198,6323,2627,848,1451
-,257,0,0,0,0
-,749,0,0,0,0
-,4597,0,0,0,0
+,8256,4680,9142,4325,5317
+,6282,1897,9696,2697,933
+,7960,9054,4113,9105,3623
-,7209,0,0,0,0
+,1890,4722,7411,3409,2961
+,8645,7378,4393,4977,5863
-,5034,0,0,0,0
+,6028,6095,8299,9882,9810
-,7298,0,0,0,0
+,8779,7637,9029,5397,4995
-,7732,0,0,0,0
-,7288,0,0,0,0
+,4596,7750,5934,9651,3303
+,8164,5515,5206,3391,7594
+,7647,4994,5147,7457,3174
+,6256,4236,4694,9102,3745
-,2229,0,0,0,0
+,9302,2400,9768,598,7447
-,4838,0,0,0,0
-,676,0,0,0,0
-,6397,0,0,0,0
-,2812,0,0,0,0
+,3542,801,1052,9280,556
-,9,0,0,0,0
+,9088,5842,6779,8061,8244
+,6797,9813,7713,5095,4752
-,7961,0,0,0,0
-,1910,0,0,0,0
-,3560,0,0,0,0
-,3183,0,0,0,0
-,2881,0,0,0,0
-,5103,0,0,0,0
-,1384,0,0,0,0
-,7605,0,0,0,0
+,2172,4136,3877,9363,260
+,5683,1081,4860,948,4779
+,4452,1676,4975,8215,9723
-,5998,0,0,0,0
+,1246,762,1742,8203,3259
-,5488,0,0,0,0
+,6141,4777,3973,6809,9422
+,2449,7611,8691,7235,9966
+,9176,7009,9357,2577,5047
+,3126,5432,7703,7730,5686
+,6330,4410,6595,4295,8485
+,8114,7079,6309,1301,7999
+,4191,7247,4815,7173,8333
+,1744,2163,7665,5914,5862
+,3632,1244,9533,1427,9696
-,39,0,0,0,0
+,7708,205,2680,7661,8098
+,1073,9275,5731,7032,8398
-,856,0,0,0,0
+,4943,8447,6481,9066,4870
-,7374,0,0,0,0
+,2816,3820,1915,6074,7251
+,6647,8788,608,2225,9507
+,1031,279,9010,3474,491
-,244,0,0,0,0
+,2561,8593,8186,4157,3059
+,5463,6728,5436,6013,6424
+,2149,5043,920,5626,9654
+,9706,7376,3804,2342,829
-,4983,0,0,0,0
+,7904,5588,5025,9342,6075
+,2390,7785,5393,9484,3521
-,3314,0,0,0,0
+,5625,5042,5383,4674,1081
-,3871,0,0,0,0
-,2816,0,0,0,0
-,5326,0,0,0,0
+,526,5919,4676,2625,6127
-,3282,0,0,0,0
-,3491,0,0,0,0
-,6417,0,0,0,0
+,7340,1174,8707,3733,1852
-,4192,0,0,0,0
+,6618,5392,2136,2494,2292
+,1366,8712,6270,7594,2994
+,4602,6995,5919,1873,5821
+,5351,3349,7353,6553,4893
+,6422,7836,4386,6686,526
-,762,0,0,0,0
+,2301,4098,6172,1405,2818
-,2342,0,0,0,0
+,3508,7247,6459,4585,7455
+,2949,5354,6303,4355,2892
-,2371,0,0,0,0
+,6591,661,5687,1049,1975
-,3253,0,0,0,0
+,8764,7170,1740,8820,8062
+,8982,9829,8967,9380,7321
+,2580,7366,9797,7106,5452
-,4490,0,0,0,0
-,7309,0,0,0,0
-,4518,0,0,0,0
-,3532,0,0,0,0
+,1041,864,5305,5533,8839
-,5773,0,0,0,0
-,2438,0,0,0,0
-,1135,0,0,0,0
+,4018,7494,4227,2010,5102
+,723,4309,4322,3337,1887
+,7566,304,3456,608,6508
+,1336,932,4279,4444,4820
-,3289,0,0,0,0
-,2106,0,0,0,0
+,3254,6699,2438,8735,3541
+,5982,5717,4665,5077,6582
+,9360,2390,1081,1643,639
+,6692,4932,573,9095,5942
-,3290,0,0,0,0
+,1312,8285,7520,4097,6311
+,4673,733,9570,4297,8095
+,6160,3020,4096,2282,4262
-,7234,0,0,0,0
+,8643,1231,1724,1573,9236
+,1843,6173,1455,9799,2138
+,6982,1871,9422,8724,9135
+,4326,8522,2884,9696,4327
-,5328,0,0,0,0
-,2756,0,0,0,0
+,907,468,214,4524,7544
+,3859,9729,525,5590,6704
-,5181,0,0,0,0
+,2933,359,5354,1975,7970
-,4746,0,0,0,0
+,7080,9013,863,1060,6515
+,4069,7259,6766,1869,3658
+,3268,3423,5,3100,9011
+,5231,367,3793,1903,1399
+,5910,3193,7231,7258,1120
-,2167,0,0,0,0
+,7200,9719,3314,9974,2352
+,5930,2793,1575,3677,8977
+,799,1467,4821,7024,3093
-,3941,0,0,0,0
+,3847,5995,4567,638,9573
+,8155,5907,2394,8433,6817
-,5354,0,0,0,0
+,1488,8442,2181,1507,6070
-,7214,0,0,0,0
+,5263,6436,1849,34,8998
-,4955,0,0,0,0
+,5885,9843,3304,2382,349
+,7533,8531,3884,6646,708
+,6105,4701,5219,5435,6163
-,862,0,0,0,0
-,2160,0,0,0,0
+,6469,5722,9260,706,4177
-,7946,0,0,0,0
+,8505,8968,8370,7609,3734
+,2125,4233,4928,8048,1652
+,507,9598,7821,4442,1690
-,6726,0,0,0,0
-,4145,0,0,0,0
+,5728,7042,1352,508,2550
-,4004,0,0,0,0
-,630,0,0,0,0
+,12,1738,6271,1441,1608
+,3759,6296,9810,4264,7853
+,5928,9947,7781,9842,1755
+,5974,3120,7822,99,9609
+,9818,4001,6743,4599,4314
+,7065,4738,3,7381,1659
+,4837,4554,8160,3977,5079
+,6459,1159,8115,4085,9688
+,816,6291,2257,5178,3567
-,1822,0,0,0,0
-,980,0,0,0,0
+,3527,2619,2081,1051,7232
-,750,0,0,0,0
-,230,0,0,0,0
-,4597,0,0,0,0
+,8848,9775,8387,5854,5521
+,1104,4336,7965,5386,3230
+,8426,1149,3734,1216,509
+,5585,381,7781,951,3452
-,7362,0,0,0,0
+,9201,2333,5703,6701,5038
+,2259,2409,800,9561,5012
+,9343,458,846,2418,9374
+,1348,1103,1338,1104,1919
+,7038,467,7651,270,2994
-,6425,0,0,0,0
+,7627,6924,8938,1210,7262
+,4264,7282,7957,1348,1681
-,3780,0,0,0,0
+,5923,8672,8287,9076,4814
-,3860,0,0,0,0
+,1002,737,5801,590,2344
-,7530,0,0,0,0
+,2834,5005,9895,4420,3339
-,7476,0,0,0,0
-,4527,0,0,0,0
+,906,7483,5247,9036,2827
-,113,0,0,0,0
+,4289,2304,5632,1558,8009
-,4321,0,0,0,0
+,6707,6256,8339,4563,733
-,157,0,0,0,0
-,5234,0,0,0,0
-,357,0,0,0,0
-,6227,0,0,0,0
+,8452,2738,2706,2012,3464
-,2851,0,0,0,0
+,669,1637,9172,6075,5778
-,1848,0,0,0,0
-,964,0,0,0,0
+,9167,3780,8510,4338,4285
-,3668,0,0,0,0
-,7837,0,0,0,0
-,797,0,0,0,0
+,6905,7233,162,4044,9951
+,5611,7412,9853,3247,1802
-,5431,0,0,0,0
+,7831,3063,3394,9977,1884
-,2718,0,0,0,0
-,2518,0,0,0,0
-,233,0,0,0,0
-,1831,0,0,0,0
-,6510,0,0,0,0
-,6883,0,0,0,0
-,2816,0,0,0,0
+,7097,5508,9063,7249,1741
+,3651,3573,1213,1191,3266
+,3934,5537,4816,2883,6256
-,4597,0,0,0,0
-,2427,0,0,0,0
+,7970,3752,3445,9925,4319
-,1809,0,0,0,0
+,8961,9288,6973,5374,2451
-,4948,0,0,0,0
-,5815,0,0,0,0
+,4662,8044,1721,4034,4822
+,5817,3869,1989,6412,4832
-,342,0,0,0,0
+,7556,5099,9666,4002,5055
+,8353,2303,9886,8322,6803
+,1406,1138,4369,1992,866
-,7901,0,0,0,0
-,2091,0,0,0,0
+,8095,9032,2978,4204,3603
-,7846,0,0,0,0
+,2241,2690,6780,4722,6882
+,1212,6697,357,2204,9607
+,7964,8023,8829,3014,5011
+,9936,3347,7743,118,9787
-,1592,0,0,0,0
-,2511,0,0,0,0
+,4199,1896,4554,9824,2618
+,5767,5505,6842,4488,2177
-,4768,0,0,0,0
-,735,0,0,0,0
-,5716,0,0,0,0
-,5582,0,0,0,0
+,6128,9189,1854,7880,130
-,6656,0,0,0,0
+,9085,6657,2152,5639,2203
+,7917,6340,7236,4318,378
-,1993,0,0,0,0
-,2475,0,0,0,0
-,884,0,0,0,0
-,7181,0,0,0,0
-,1126,0,0,0,0
+,9771,8965,1993,2693,1480
+,6838,4268,184,153,5504
+,8451,2064,8861,2387,2986
