OP,A1,A2,A3,A4,A5 
+,3470,1895,4293,9385,7263
+,2345,8079,9167,8692,5320
+,7310,9693,5635,6676,686
+,3557,9466,8320,448,3043
+,4757,8502,3849,8019,921
+,467,5712,4192,4143,2672
+,4010,4350,689,7350,5503
+,6527,52,7626,1601,9248
+,9375,372,685,9815,8165
+,4014,55,6282,4700,4172
+,9871,8675,4581,9865,3798
+,4845,9278,6431,5770,4405
+,7440,7975,2890,536,6813
+,3500,3984,2243,422,156
+,9891,881,6009,1726,9334
+,6694,538,2776,962,2809
+,5055,4344,5813,9046,570
+,9,9084,7022,888,1490
+,6142,4467,7986,4125,2406
+,3201,4916,3747,1085,6024
+,9434,2999,3164,8688,6755
+,3408,7384,9110,3778,3007
+,2688,8404,3401,9472,9197
+,8677,120,3828,1779,1915
+,6241,1382,7360,573,5199
+,2013,9674,1810,4469,9766
+,3646,3781,7021,4298,3736
+,8389,6192,4379,4388,5650
+,1914,4314,6900,7817,2330
+,9828,8984,3586,1682,2928
+,1287,3132,1232,572,6572
+,1748,5868,1599,8731,713
+,9885,6196,9449,776,4619
+,9767,5883,1195,4551,9544
+,5461,6692,892,8432,93
+,9677,5602,9795,3427,6591
-,497,0,0,0,0
+,3793,1628,4286,1562,2336
+,8228,5919,3477,1601,7695
+,3537,7891,7206,3515,9719
+,5928,1569,1448,5328,6337
+,8657,799,6477,8320,9517
+,2607,5856,3527,3317,53
+,9985,5441,8679,4694,6188
+,3465,1073,7413,2930,7517
+,8594,1479,3982,2661,7751
+,9368,2815,5634,1238,1371
+,3290,3872,2206,6241,5836
+,863,9790,8034,7705,7334
+,7171,5573,56,3760,3964
+,8064,3483,4785,4931,3903
+,378,1878,5889,3419,4004
+,2633,7991,4350,7687,9383
+,6145,2438,1545,7744,884
+,6691,5286,8735,2392,661
+,2449,4290,9033,6218,4928
+,6210,2856,9127,7934,8338
+,9125,1781,8925,6078,1550
+,4074,459,9780,1416,8358
-,566,0,0,0,0
+,5411,8043,9164,8494,4721
+,1210,2034,2151,6690,2466
+,4991,8129,963,778,6405
+,1996,9571,3402,463,6112
-,879,0,0,0,0
+,2560,4964,5576,8658,5789
+,6172,266,3192,5322,7040
+,8604,292,9336,1153,1858
+,8038,4014,3980,6171,950
+,7269,5678,4844,89,2672
+,458,3149,1173,5595,3950
-,892,0,0,0,0
+,6223,4895,3738,4085,4834
+,9534,9799,849,3340,4813
+,3446,6814,1976,208,9528
+,6625,3705,9136,3294,9986
-,78,0,0,0,0
+,7080,5299,7692,2723,6374
+,5195,2804,9568,1526,3389
+,1229,6735,9375,8868,4643
+,5628,4245,6835,4943,3547
+,8576,5928,9434,8923,4039
+,3269,4563,3368,4592,2588
-,940,0,0,0,0
+,9116,116,8314,2664,4507
+,7175,5910,7791,3200,5365
+,1404,3500,4672,8937,1018
+,9745,8743,5853,9008,4534
-,201,0,0,0,0
+,3377,6920,6992,9618,5896
+,7979,3603,2867,8460,5252
+,902,7409,9219,9294,6290
+,4424,506,1023,9540,2923
-,896,0,0,0,0
+,7463,3235,3674,2186,655
+,8027,4161,2764,1834,8161
+,854,3694,5037,8794,1808
+,6856,3706,5930,3443,9790
+,3980,6650,8117,9031,5575
+,21,9344,3382,2537,3452
-,479,0,0,0,0
+,6370,5254,5208,4435,221
+,1480,5451,5670,4769,5206
+,5111,5683,5856,7943,4466
+,5530,318,3002,223,5814
+,5030,9939,5900,1453,3948
-,649,0,0,0,0
+,1654,854,6406,965,3056
+,1326,814,8648,3525,3989
+,8044,7502,6139,8658,5426
+,4132,3611,5102,5586,719
+,4210,3170,4687,8274,1573
+,4497,5375,7696,3609,379
+,2699,7479,8520,355,3822
+,6415,719,53,4478,9033
+,1350,3592,5858,4736,4154
-,960,0,0,0,0
+,2571,3864,3514,7245,6337
+,3899,9002,6611,6789,2974
+,3561,7936,8530,5682,7591
+,8739,1865,8814,5826,8468
+,6301,7919,3998,8928,7779
+,658,8373,6130,9311,765
+,6009,7057,2209,6936,5116
+,1301,5853,6256,3704,1009
+,7515,6397,7257,6249,8333
+,1639,88,7702,565,3827
+,9466,6230,1619,8291,2384
-,348,0,0,0,0
-,2,0,0,0,0
+,8013,2988,3801,8408,3102
+,7078,377,4704,2337,1106
+,594,414,4907,2931,1911
+,8858,4918,3236,4787,3650
-,29,0,0,0,0
+,1647,5050,8623,2034,3799
+,4840,8293,8346,9018,1700
+,8161,9818,6404,6890,8274
+,5429,8855,3632,7605,1081
-,279,0,0,0,0
+,4255,5160,5978,2848,4518
-,187,0,0,0,0
+,9613,8928,8327,7078,3576
+,4697,6921,44,143,2933
+,1706,3195,6531,338,2125
+,7674,7915,5305,835,1067
+,893,434,2287,4169,7740
+,8625,495,1149,7308,9561
-,675,0,0,0,0
-,702,0,0,0,0
+,115,5585,695,3050,3054
+,4645,8228,8828,9051,9773
+,7383,759,3103,9067,6144
+,5452,5506,850,1359,5131
+,7474,2849,9946,9566,1464
+,3115,9748,5641,929,4937
+,4077,3326,2082,6610,4486
+,742,2264,7226,5964,6976
+,5993,8604,7614,9971,9108
+,3818,2216,125,4161,3852
+,9632,3229,6283,4972,1106
+,8065,163,3299,274,9595
+,1830,9853,5252,9388,9571
+,4996,7229,6179,6775,3379
+,1369,228,4942,9745,6749
+,8539,2723,4517,5412,1471
+,8042,1402,3179,5268,6577
+,149,2554,3386,6950,2433
+,9566,358,6160,3993,6732
-,812,0,0,0,0
+,1042,7617,3486,657,9167
+,6961,9546,5418,2754,7663
+,1332,5928,7005,1011,2378
+,3618,8782,3646,7605,7490
+,6372,2151,5566,4077,3528
+,585,2859,4383,257,6458
+,9417,8705,9595,1958,3824
+,9043,7316,3264,5236,5748
+,3108,591,9744,6079,4134
+,5725,3700,1770,3939,3354
+,3318,750,5644,4615,4396
+,9052,6258,7001,1444,6305
+,226,2189,8659,5226,1658
+,6314,6212,9883,1296,5174
+,2993,3537,6294,7302,1517
+,6664,5569,6607,8456,4643
+,2318,5720,1917,2603,2165
+,7062,841,6697,7605,4948
+,952,2174,7837,2167,6108
+,6492,3208,3131,7428,2708
+,7222,7877,2192,6236,2865
+,9930,6005,1963,7265,4
+,5656,3325,1644,5316,7592
+,2246,8946,85,3009,6016
+,3238,5112,2651,5799,2473
+,7256,9631,8984,2481,2259
+,2754,5578,1154,6084,1530
+,6138,2351,5868,6491,6289
+,2458,6494,415,8880,9529
+,1640,8937,1752,8491,6524
+,1494,9221,9899,4882,6939
+,9579,9917,9430,2104,3432
+,3894,8938,9506,4967,8146
+,4590,4684,4329,2709,5197
+,406,9788,4565,4513,3835
+,5160,6047,8035,8321,9049
+,2332,228,4661,3514,8869
+,7249,3761,1397,3220,2775
+,7057,8638,4224,771,3915
+,5568,3057,7076,8983,5432
+,4401,5602,524,9310,2845
+,2985,4948,9827,4546,9749
+,2202,7955,7161,9833,564
+,4470,4458,3009,7168,9612
+,8213,6139,8095,8888,2259
+,7755,6500,7235,8221,2740
+,9751,8536,6756,9770,3221
-,86,0,0,0,0
+,5930,4839,2437,9549,995
+,7761,5803,8248,2301,6395
+,1542,7136,4702,927,8535
+,384,8446,8408,172,7419
+,5247,5394,9801,818,3261
+,8508,9102,6911,676,5334
+,1424,7253,5003,7217,9906
+,4725,4989,3924,4344,8873
+,6505,8212,8457,5390,6825
+,1440,1416,4113,4112,5826
+,4977,5455,1531,2813,381
+,6023,289,5074,9597,6018
+,9749,3991,5196,7441,7212
+,3971,9456,1419,2955,2035
+,319,4611,8048,6976,3102
+,8268,7340,2099,7195,2240
+,1796,6082,8976,1714,7503
+,7482,8047,3423,6925,6030
+,2435,2580,445,4172,3720
+,2804,8205,4730,1387,3757
+,2191,8373,3434,4776,2644
+,5066,8313,4968,1182,2146
+,2005,9078,8723,8665,6316
+,2994,799,469,3857,1766
+,8902,8515,6266,677,563
+,488,6345,3473,1097,8056
+,8173,7031,9652,1969,3874
+,8908,6777,699,7043,3601
+,8890,7587,8490,975,1659
+,1691,9655,1389,8536,5364
+,3477,4686,2878,2897,9697
+,5844,3392,2491,8978,6487
+,3528,3813,3825,1300,1587
+,6970,5270,6969,920,7230
+,7379,7245,6493,9115,4854
+,5392,4839,5063,8555,9677
+,6660,1674,7949,6356,3853
+,2885,6197,8262,3596,7158
+,7842,199,7473,4032,9101
-,429,0,0,0,0
+,1277,9787,5408,5392,6259
-,397,0,0,0,0
+,4867,3610,6906,6892,5425
+,6509,6701,8724,1373,5689
+,5204,2265,2072,1592,7475
+,7241,2414,1723,7683,3167
+,3752,1570,5864,7749,2987
-,213,0,0,0,0
+,5487,6180,9961,7978,1221
+,1613,6022,3191,4447,7459
+,3833,6697,9500,4697,8485
+,5110,9430,4846,6789,5666
+,986,1341,9952,5131,4360
+,5674,976,4786,8508,4782
+,8241,1614,6129,3986,1186
+,5877,4004,5428,9121,1792
+,686,5763,384,2414,9916
+,5863,2368,2249,8451,7260
+,6299,2875,4620,5345,7226
+,4653,4399,3783,5462,6349
+,1180,8562,3562,9604,1766
+,7048,9484,1035,5103,9661
+,4654,2318,5156,266,4418
+,2144,7163,2118,7880,5560
+,7901,1306,2670,3667,1889
+,9328,9540,2096,8809,5878
+,4790,4723,5522,4508,8044
+,9506,5815,3868,2269,393
+,5689,1983,9141,9204,7735
+,3807,3046,6671,542,3194
+,8392,8251,2507,1151,1363
+,230,7492,6822,775,9725
+,6888,5775,2948,6298,4797
+,4628,8703,5209,2989,51
+,9634,5871,4950,4334,4068
+,3850,5706,9086,2820,2814
+,5396,1715,2221,6588,6267
+,7410,9784,5311,6112,675
+,7254,3882,2122,8220,8841
+,7642,2561,4625,7512,6235
+,3438,6052,5388,8351,3078
+,9866,1521,5859,1987,2428
+,3530,1722,2007,4126,7528
+,768,2588,460,835,7451
+,3399,1583,3938,5632,3823
-,483,0,0,0,0
+,1926,5930,3638,6817,5691
+,3559,9460,9099,4279,9475
-,152,0,0,0,0
+,6434,4478,5221,8403,2425
+,3018,7221,5664,3343,7258
+,7554,7913,3891,5086,5554
+,8850,1740,2526,862,850
+,3862,186,9846,1955,9950
+,2739,1576,6226,831,8625
+,5394,8734,496,5890,8796
+,9069,8494,8797,599,9340
+,9155,4797,815,9484,8901
+,4024,5156,6993,7946,7784
-,901,0,0,0,0
+,5209,4975,6500,3126,1770
+,6388,9997,7644,6725,9963
+,3450,3758,646,8009,9710
+,9742,964,1936,827,9491
+,3361,6528,897,2577,3008
-,149,0,0,0,0
-,32,0,0,0,0
+,1398,673,5228,9574,6721
+,812,1051,1952,6420,6642
+,31,359,6474,4490,9227
+,614,9939,7871,2851,7463
+,9261,6371,2620,6574,4850
+,4787,4869,3315,8479,1555
+,727,5514,3609,2789,7736
+,9728,1266,8052,320,6614
+,7804,1436,4645,6580,5807
+,1027,9609,8707,4514,7537
+,3084,3181,912,9046,2262
+,7259,5416,558,7357,7283
-,929,0,0,0,0
+,7551,2648,6419,7517,4832
+,142,6479,517,6703,4860
+,4824,3545,5458,3222,6975
+,7709,4661,7717,8643,3190
+,9516,2150,6331,5981,3356
+,5649,2711,7313,7469,2658
+,6871,5824,7611,5009,1396
-,36,0,0,0,0
+,3154,1011,4651,4635,4082
+,4431,6187,8859,7311,6301
+,2519,8540,6587,9344,1402
+,7826,8738,5935,4637,9069
+,4689,6821,4198,577,4221
+,7372,7579,2939,7110,8276
+,778,4702,4373,6657,3998
+,5023,6634,7534,3394,9698
+,6806,3597,8305,8139,4274
+,89,4862,4613,9313,9357
+,6822,1426,8746,9832,8223
+,4730,7487,306,5703,3524
+,3632,1895,7877,5056,3823
+,9682,6329,7519,1484,6886
+,2352,1923,8678,1459,8680
+,4718,9565,5970,6528,2380
+,1680,423,4476,8835,8425
+,2471,48,9256,3749,2881
+,9438,7873,6042,2238,8537
+,2420,7113,5481,3363,6925
+,6475,3985,773,8782,7736
+,4637,2885,2141,2730,7514
+,6999,1785,599,9850,4249
+,4802,2831,2799,2661,4589
-,967,0,0,0,0
+,8264,2282,6867,7435,4070
+,6579,7105,8642,2171,1216
+,6547,7754,5948,9560,8828
+,1471,103,322,5551,3560
+,4778,4043,1498,4587,6709
+,2585,1473,8539,1796,7804
+,9376,5769,8832,2896,2948
+,3364,4776,9669,636,1262
+,3301,5148,7558,3903,9415
+,6290,1128,3366,5389,6522
+,7123,8872,271,953,962
+,8196,5865,2220,5996,2693
+,4432,801,3460,2965,770
+,1918,919,1624,5385,9739
+,6870,9023,66,2374,6430
-,181,0,0,0,0
+,1456,3626,780,2120,5435
+,8194,4137,917,3114,13
-,629,0,0,0,0
+,9392,8012,4107,8552,9061
+,4246,3786,8579,3173,502
+,5182,4717,7731,8076,3641
+,5765,1672,9073,3051,5544
+,8106,7670,6437,6868,7405
+,3521,9776,4060,9448,2037
+,5711,7359,7111,9789,2009
+,5883,466,2243,9732,8958
+,6154,8516,8782,7249,1387
+,4710,9971,1960,382,5730
+,2648,7037,5877,5857,1075
+,9254,5368,6796,8905,5432
+,8220,188,3226,3931,3871
+,5355,8609,3095,5555,6554
+,6659,4884,7310,7955,201
+,8541,5718,2164,6290,7235
+,7648,9118,5009,9089,8209
+,2608,4722,2735,7944,2117
+,9385,7495,3478,9683,9430
+,6486,8785,2321,6903,6687
+,1034,873,1264,1796,7247
+,4244,424,2069,1439,8967
+,7373,5936,1129,3652,6223
+,2234,2610,9171,5063,5671
+,4450,6898,529,4850,4203
-,906,0,0,0,0
+,1939,9893,9957,3851,1214
+,3683,8126,7174,4954,8451
+,1603,6909,3488,9105,6892
+,4958,5436,8149,694,7150
+,8179,6876,278,4394,9879
+,7346,9825,6958,6926,2861
+,8101,3986,6400,4145,3324
+,5181,8772,9062,7494,7324
+,9757,5040,9143,7911,2216
+,6321,4360,7036,2555,2233
+,8078,2344,7819,7651,1685
+,2887,6394,8139,3866,7177
+,9519,7866,9868,7220,9721
+,9772,3656,7863,678,1053
+,7885,7114,8168,7418,5763
+,2081,9091,6768,8311,3801
+,2696,689,4736,1649,1070
+,4359,5407,7682,1979,436
+,7803,362,6286,1402,346
+,9793,7166,8259,7895,1428
+,6746,666,5935,6128,7136
+,172,9780,2169,5170,8689
+,1463,3671,8156,1791,8370
+,6228,9934,8854,730,3160
+,1495,3556,4898,2603,9662
+,3367,513,9098,1012,3697
+,2703,7263,8638,6217,3862
+,3760,8752,8053,54,6310
+,2886,8465,5188,3457,3197
+,5219,8775,2328,6951,5341
+,9753,7897,3247,2520,1895
+,8070,6722,1143,4514,5881
+,4551,2432,3444,6074,9752
-,237,0,0,0,0
+,9371,1878,3191,5033,8421
+,9133,9871,2023,8163,1113
+,7131,2194,4852,4916,5004
+,8401,6625,2205,8205,5785
+,6774,6867,6846,3002,7019
+,7427,3136,2103,9825,1407
+,7893,1181,3281,7030,1744
+,5941,1781,3631,347,8555
+,5620,2486,5862,1966,9179
+,1572,5505,8617,7663,4410
+,87,8436,6388,226,3676
+,3698,8384,7025,9773,4729
+,4876,3571,6950,9712,6290
+,4441,2633,5037,3511,77
+,6274,7483,6222,6211,2171
+,35,6330,5631,8171,9329
+,263,8661,1407,7692,6884
+,4799,1263,1203,3493,563
+,915,4567,2020,8111,7568
+,8827,4630,9852,2341,6613
+,2498,7851,6324,2895,7604
+,8649,7959,8601,4288,4426
+,8467,6706,3113,8658,6561
+,7650,2717,4548,1661,3972
-,745,0,0,0,0
+,4387,1447,7334,1345,5808
+,5094,9339,7362,5214,8185
+,9611,4384,540,8824,5806
+,8933,4813,9169,9411,906
+,3890,5670,7387,4353,6529
+,4627,5782,74,1619,2379
+,8927,2522,5011,298,4167
+,9984,859,2250,1065,1824
-,917,0,0,0,0
+,5126,5428,3274,6761,58
+,6110,9720,6579,5744,2746
+,9016,1918,6696,5550,7986
+,998,9511,9755,516,8057
+,6692,1677,3927,7969,978
-,373,0,0,0,0
+,5997,2971,8279,6826,9365
+,8603,6078,5787,1616,5609
+,9184,2434,8260,4384,2591
+,1421,958,3439,8553,123
+,2779,1926,3810,7816,3381
+,901,1529,3508,3085,4867
+,9535,1261,8596,4921,841
+,3562,9416,3214,3150,5685
+,8098,6147,2988,6839,4605
-,903,0,0,0,0
+,9850,49,3428,5966,1005
+,5266,230,7982,9004,5803
+,322,6979,7919,5600,7468
+,5257,8511,4336,7346,7226
+,9173,6557,8370,465,5663
+,9025,1034,5089,1614,4229
+,4538,4444,6931,1092,4221
+,2480,1705,1619,4552,3473
+,6890,3656,5905,6659,3097
+,6637,4854,8866,6668,1694
+,6820,1471,5209,5275,964
+,8545,1429,5544,3291,2646
+,7545,7834,4048,6282,8877
+,7234,6168,276,9513,7804
-,713,0,0,0,0
+,257,8594,9642,7721,8175
+,4544,1487,4272,7334,8121
+,4108,6928,2087,4677,9652
+,4880,7787,5900,5603,5554
-,611,0,0,0,0
+,7585,3283,1429,6551,7786
+,271,6175,6408,4889,7006
+,9021,9761,3818,4002,10000
+,4656,2870,9891,3439,6296
+,8440,2364,1678,4198,1819
+,374,4124,5743,6148,6302
+,3212,4653,1777,9708,2202
+,3542,1314,5975,4925,4656
+,1919,191,7364,2320,1606
+,4939,6725,3413,949,3019
+,1800,4578,9541,9278,7493
+,4201,5516,5175,3922,4315
+,5501,3360,3049,295,5501
+,1489,4146,8062,1788,7771
+,2093,8889,5756,4473,7956
-,312,0,0,0,0
-,799,0,0,0,0
+,3331,6207,1294,2837,312
+,7930,6753,4932,9897,7504
+,3176,5383,7979,9827,6651
-,555,0,0,0,0
+,588,6617,6752,856,211
+,4380,6007,6152,1537,3464
-,881,0,0,0,0
+,3987,6540,5068,1060,7005
+,6512,5229,912,6637,5657
+,7524,1773,1369,883,3943
+,733,6785,5606,9032,9850
+,9643,566,8419,8547,1237
+,9415,2437,825,8830,2762
+,50,6736,5719,5514,1330
+,254,9297,4083,639,9836
+,8097,4831,1370,394,6145
+,3458,4180,2159,6575,6522
+,7773,4971,6471,3818,2256
+,265,6468,6969,4229,5385
+,8052,626,869,9044,738
+,1831,7003,7998,2439,1821
+,2198,1423,7709,2946,4523
+,7998,3284,9343,8497,6005
+,5312,7297,8901,2938,3480
+,9760,2754,7081,1859,8995
+,7896,5723,4318,3491,2
-,447,0,0,0,0
+,9592,965,6662,2709,8408
+,962,7983,5363,1987,3393
+,6670,206,3613,3346,2329
+,312,2273,3174,7946,3090
+,6798,6915,9118,2008,2702
+,5363,4101,865,5868,469
+,6899,3271,3785,6244,2175
+,1925,9196,4637,8034,6423
+,9679,6838,446,5572,3791
+,1840,7126,6478,9953,2076
+,8045,2080,9328,8806,4003
+,8851,5363,2151,8052,7866
+,7354,3612,6758,1479,7966
+,4952,9484,325,7429,7157
+,8394,754,574,7796,8197
+,6494,4076,3974,6377,4938
+,8472,8001,7540,9735,2207
-,262,0,0,0,0
+,3441,1841,8395,3207,1890
+,5185,5999,8325,1517,3256
+,1073,35,9384,8292,5238
+,1804,3230,632,4689,7732
-,104,0,0,0,0
+,7907,9419,5032,8501,1503
+,7845,1471,4432,5282,1705
+,2115,1608,5292,6577,174
+,5196,7327,5152,5908,8101
-,7,0,0,0,0
+,6146,9075,2233,1401,179
+,5410,9608,2047,3301,3599
+,548,5284,7657,5770,4510
+,9182,6756,6385,8856,8526
+,9217,8500,1103,3630,1632
+,9680,990,7327,1395,8367
+,6877,7669,975,8112,5254
+,7116,5948,9509,1652,1600
+,7316,5219,7836,9312,9758
-,516,0,0,0,0
+,305,300,7556,426,3910
+,3617,5185,5643,2731,8113
+,8143,3916,2014,1356,7774
+,6645,2852,194,7060,8872
+,5063,6716,7721,8498,9938
+,8674,1397,6069,2015,204
+,864,9544,4435,2223,5016
+,7128,6417,9517,3617,3645
+,314,1665,441,7271,8086
+,8928,2092,1601,4004,8130
-,194,0,0,0,0
+,3950,1934,3797,4824,5464
+,9307,3280,1347,7238,9364
+,4748,3399,5566,5792,6984
+,2116,3894,8833,9131,2448
+,9518,4609,3878,6661,5439
+,4655,2248,8146,1927,9291
+,1309,1070,5903,6297,4891
+,2525,4500,3872,4867,5356
+,2860,3942,3412,2136,5931
+,8238,6892,5397,4360,1986
+,3637,7687,8286,2635,7705
+,4636,1134,2186,2273,2957
+,9621,7286,1570,5407,6417
+,1132,870,6745,4987,7055
+,770,6862,3910,7424,1166
+,7423,9197,840,1826,2748
+,4635,9583,1781,2484,166
+,9065,6878,4411,3354,7979
+,6577,6138,5711,9595,8490
+,6980,4289,1433,9422,2331
+,1117,1038,2531,3495,5674
+,4596,1139,8159,8728,4776
+,6356,1564,5054,4625,8227
+,6876,6092,6612,3873,8845
+,3104,4047,396,3306,6688
+,7860,899,5950,5188,7066
-,598,0,0,0,0
+,8323,561,7995,301,9919
+,2120,3004,1674,6931,7630
+,8428,3459,1521,430,2470
-,328,0,0,0,0
+,9272,3594,7671,5026,9086
+,4890,3482,6525,6879,5532
+,2025,2641,1535,4770,8790
+,9176,3672,5439,3647,642
+,8338,7826,693,7966,7743
+,9187,2440,8708,8259,4723
+,5040,4744,7666,2571,6585
+,6363,3982,1768,7484,9547
+,2149,9482,1519,6868,7115
+,6810,9729,5051,1436,9464
+,5349,2403,6481,2883,8782
+,5505,5066,5964,3497,8005
+,5151,6356,6651,7095,173
+,7573,9986,6738,1989,1175
+,6681,9510,6236,8321,9021
-,289,0,0,0,0
+,6383,1508,6414,6108,7701
+,1720,3695,3909,2991,8349
+,9945,5707,3351,6282,2813
+,7633,5140,6966,6469,9084
+,6503,7696,9056,7381,3706
-,431,0,0,0,0
+,9224,5148,5067,560,8827
+,930,7291,1885,2887,4820
+,3960,6071,1752,9807,1416
+,5383,1815,4660,7501,3184
+,3161,17,3356,7364,8368
+,5984,9909,763,3474,5649
+,8561,6185,8449,6012,9159
+,9577,4616,732,7068,101
+,3174,4071,3423,7340,387
+,2231,6379,7012,4161,1284
+,3096,7619,7577,4558,869
+,1684,5517,7176,8663,3360
+,4125,427,436,8044,460
-,904,0,0,0,0
+,1594,1667,6776,8978,1336
+,4249,3773,7867,2897,7722
+,8983,8211,9001,8737,8640
+,1140,2445,9500,6768,45
+,2060,8107,3935,2884,4021
+,1954,2848,7101,6531,1450
+,5086,5719,6461,7529,2127
+,7248,2362,5786,8297,8214
+,4271,1324,6447,8705,4028
-,547,0,0,0,0
+,5288,8965,9670,7817,11
+,8546,8837,4076,7136,7651
+,7428,1268,4078,3391,4580
-,866,0,0,0,0
+,20,1299,3945,5908,3479
+,7295,6933,6345,4604,4352
+,9588,7032,5962,7486,3319
+,677,7730,6409,1153,7507
+,1883,8048,8362,3427,4158
+,7034,4959,6519,6427,8482
+,664,9334,5229,8751,6769
+,2682,6584,7476,8856,2079
+,3394,7395,5584,9015,6649
+,4245,2735,7122,3310,7240
+,1764,6609,2651,1870,19
+,2807,9950,3027,2213,922
+,5967,3137,2568,5457,2985
+,2335,2049,9479,5698,7295
+,8069,2768,7292,5727,706
+,9458,3803,9419,9854,5019
+,5920,1230,607,7142,6675
+,4101,3886,5903,1688,4025
-,840,0,0,0,0
+,5314,152,5989,7459,6982
+,8373,1533,6741,589,9047
+,3526,7545,3759,5015,550
+,173,2003,9699,7313,7347
+,5851,5894,2188,8349,9964
+,4777,9739,8973,4533,1924
+,4899,9503,7931,1991,2790
+,2045,7938,3875,4564,7535
+,114,3057,4876,607,1782
+,2782,711,4108,2552,4942
+,8208,6814,3959,6608,3734
+,2526,4027,2993,2462,3541
+,8863,7284,1916,1764,5026
+,2640,2052,6094,1590,9948
+,9910,3458,8091,2590,5560
+,4821,7637,8331,4469,6546
+,1660,5466,8979,8550,5711
+,8998,7040,9145,8818,8561
+,2848,7482,3153,4194,2383
+,813,7591,961,1105,9589
+,4647,5313,9878,9683,577
-,152,0,0,0,0
+,8733,2388,4460,5708,7923
+,6599,9933,5020,9756,7680
+,3407,1785,7689,5515,8342
+,568,8661,8394,8263,4181
+,4753,7030,2905,6758,511
+,1394,334,7066,5203,330
+,8879,3601,6828,432,328
+,7623,5787,4411,3042,5857
+,1949,4055,8995,2826,6864
+,6737,4833,6575,5926,2607
+,5284,5162,5632,8912,9723
-,336,0,0,0,0
+,9846,8494,3515,9987,1539
+,1089,4276,4511,3813,2145
+,4846,4420,4081,4380,2865
+,3420,2461,4287,4828,3864
+,5488,975,941,1011,936
+,5174,9659,5869,7616,1576
+,4838,219,1876,15,1704
+,8897,2392,467,7695,4552
+,4139,6783,4700,1885,2752
+,7329,8917,6,7011,5360
+,4815,1959,7913,4235,4920
+,7149,2440,282,1000,8403
+,6206,2476,7478,2504,6052
+,4707,7835,9170,131,5090
+,202,7887,3897,1663,968
+,2719,2606,9200,9257,229
+,6817,2260,7696,9106,2704
+,743,1545,245,3339,2289
+,3049,7362,2148,5422,319
+,7475,3856,6655,7745,339
+,2615,2113,9512,7214,8975
+,2572,2660,1643,629,8398
+,5629,6338,2985,8501,1611
+,3995,3027,1654,9093,7155
+,2683,2869,6709,4042,7826
+,9082,3568,7004,5502,881
+,4739,7773,2208,7568,4799
